####### Module map (module,file) #######
#repository;file;subsystem
torvalds/linux;drivers/pcmcia/i82365.h;driver
torvalds/linux;drivers/pcmcia/pcmcia_cis.c;driver
torvalds/linux;drivers/pcmcia/i82092aa.h;driver
torvalds/linux;drivers/pcmcia/cirrus.h;driver
torvalds/linux;drivers/pcmcia/pxa2xx_base.h;driver
torvalds/linux;drivers/pcmcia/ds.c;driver
torvalds/linux;drivers/pcmcia/socket_sysfs.c;driver
torvalds/linux;drivers/pcmcia/vg468.h;driver
torvalds/linux;drivers/pcmcia/sa1100_simpad.c;driver
torvalds/linux;drivers/pcmcia/bfin_cf_pcmcia.c;driver
torvalds/linux;drivers/pcmcia/pxa2xx_e740.c;driver
torvalds/linux;drivers/pcmcia/pxa2xx_vpac270.c;driver
torvalds/linux;drivers/pcmcia/sa1100_nanoengine.c;driver
torvalds/linux;drivers/pcmcia/sa1111_jornada720.c;driver
torvalds/linux;drivers/pcmcia/ricoh.h;driver
torvalds/linux;drivers/pcmcia/pxa2xx_viper.c;driver
torvalds/linux;drivers/pcmcia/cardbus.c;driver
torvalds/linux;drivers/pcmcia/pxa2xx_colibri.c;driver
torvalds/linux;drivers/pcmcia/electra_cf.c;driver
torvalds/linux;drivers/pcmcia/sa1111_lubbock.c;driver
torvalds/linux;drivers/auxdisplay/Kconfig;driver
torvalds/linux;drivers/auxdisplay/Makefile;driver
torvalds/linux;drivers/auxdisplay/cfag12864bfb.c;driver
torvalds/linux;drivers/auxdisplay/ks0108.c;driver
torvalds/linux;drivers/auxdisplay/cfag12864b.c;driver
torvalds/linux;drivers/usb/chipidea/host.c;driver
torvalds/linux;drivers/usb/chipidea/ci.h;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_msm.c;driver
torvalds/linux;drivers/usb/chipidea/core.c;driver
torvalds/linux;drivers/usb/chipidea/Kconfig;driver
torvalds/linux;drivers/usb/chipidea/Makefile;driver
torvalds/linux;drivers/usb/chipidea/bits.h;driver
torvalds/linux;drivers/usb/chipidea/udc.c;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_pci.c;driver
torvalds/linux;drivers/usb/chipidea/otg_fsm.c;driver
torvalds/linux;drivers/usb/chipidea/debug.h;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_imx.h;driver
torvalds/linux;drivers/usb/chipidea/debug.c;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_imx.c;driver
torvalds/linux;drivers/usb/chipidea/otg.h;driver
torvalds/linux;drivers/usb/chipidea/otg.c;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_usb2.c;driver
torvalds/linux;drivers/usb/chipidea/otg_fsm.h;driver
torvalds/linux;drivers/usb/chipidea/usbmisc_imx.c;driver
torvalds/linux;drivers/usb/chipidea/ci_hdrc_zevio.c;driver
torvalds/linux;drivers/usb/chipidea/host.h;driver
torvalds/linux;drivers/usb/chipidea/udc.h;driver
torvalds/linux;drivers/usb/misc/cypress_cy7c63.c;driver
torvalds/linux;drivers/usb/misc/ehset.c;driver
torvalds/linux;drivers/usb/misc/usblcd.c;driver
torvalds/linux;drivers/usb/misc/sisusbvga/Kconfig;driver
torvalds/linux;drivers/usb/misc/sisusbvga/Makefile;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb.c;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb_init.h;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb_con.c;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb_init.c;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb_struct.h;driver
torvalds/linux;drivers/usb/misc/sisusbvga/sisusb.h;driver
torvalds/linux;drivers/usb/misc/ezusb.c;driver
torvalds/linux;drivers/usb/misc/yurex.c;driver
torvalds/linux;drivers/usb/misc/legousbtower.c;driver
torvalds/linux;drivers/usb/misc/iowarrior.c;driver
torvalds/linux;drivers/usb/misc/Kconfig;driver
torvalds/linux;drivers/usb/misc/usb_u132.h;driver
torvalds/linux;drivers/usb/misc/Makefile;driver
torvalds/linux;drivers/usb/misc/lvstest.c;driver
torvalds/linux;drivers/usb/misc/usb3503.c;driver
torvalds/linux;drivers/usb/misc/rio500_usb.h;driver
torvalds/linux;drivers/usb/misc/usbsevseg.c;driver
torvalds/linux;drivers/usb/misc/isight_firmware.c;driver
torvalds/linux;drivers/usb/misc/ftdi-elan.c;driver
torvalds/linux;drivers/usb/misc/rio500.c;driver
torvalds/linux;drivers/usb/misc/adutux.c;driver
torvalds/linux;drivers/usb/misc/ldusb.c;driver
torvalds/linux;drivers/usb/misc/emi26.c;driver
torvalds/linux;drivers/usb/misc/idmouse.c;driver
torvalds/linux;drivers/usb/misc/uss720.c;driver
torvalds/linux;drivers/usb/misc/usbled.c;driver
torvalds/linux;drivers/usb/misc/appledisplay.c;driver
torvalds/linux;drivers/usb/misc/usbtest.c;driver
torvalds/linux;drivers/usb/misc/cytherm.c;driver
torvalds/linux;drivers/usb/misc/emi62.c;driver
torvalds/linux;drivers/usb/misc/trancevibrator.c;driver
torvalds/linux;drivers/usb/phy/phy-fsl-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-msm-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-mv-usb.c;driver
torvalds/linux;drivers/usb/phy/Kconfig;driver
torvalds/linux;drivers/usb/phy/phy-gpio-vbus-usb.c;driver
torvalds/linux;drivers/usb/phy/Makefile;driver
torvalds/linux;drivers/usb/phy/phy.c;driver
torvalds/linux;drivers/usb/phy/am35x-phy-control.h;driver
torvalds/linux;drivers/usb/phy/phy-rcar-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-omap-otg.c;driver
torvalds/linux;drivers/usb/phy/phy-isp1301-omap.c;driver
torvalds/linux;drivers/usb/phy/phy-tahvo.c;driver
torvalds/linux;drivers/usb/phy/of.c;driver
torvalds/linux;drivers/usb/phy/phy-generic.h;driver
torvalds/linux;drivers/usb/phy/phy-am335x-control.c;driver
torvalds/linux;drivers/usb/phy/phy-am335x.c;driver
torvalds/linux;drivers/usb/phy/phy-isp1301.c;driver
torvalds/linux;drivers/usb/phy/phy-ab8500-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-keystone.c;driver
torvalds/linux;drivers/usb/phy/phy-rcar-gen2-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-mxs-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-fsl-usb.h;driver
torvalds/linux;drivers/usb/phy/phy-mv-usb.h;driver
torvalds/linux;drivers/usb/phy/phy-ulpi.c;driver
torvalds/linux;drivers/usb/phy/phy-tegra-usb.c;driver
torvalds/linux;drivers/usb/phy/phy-ulpi-viewport.c;driver
torvalds/linux;drivers/usb/phy/phy-generic.c;driver
torvalds/linux;drivers/usb/phy/phy-twl6030-usb.c;driver
torvalds/linux;drivers/usb/Kconfig;driver
torvalds/linux;drivers/usb/Makefile;driver
torvalds/linux;drivers/usb/storage/sierra_ms.c;driver
torvalds/linux;drivers/usb/storage/usual-tables.c;driver
torvalds/linux;drivers/usb/storage/isd200.c;driver
torvalds/linux;drivers/usb/storage/protocol.h;driver
torvalds/linux;drivers/usb/storage/uas-detect.h;driver
torvalds/linux;drivers/usb/storage/Kconfig;driver
torvalds/linux;drivers/usb/storage/Makefile;driver
torvalds/linux;drivers/usb/storage/shuttle_usbat.c;driver
torvalds/linux;drivers/usb/storage/unusual_ene_ub6250.h;driver
torvalds/linux;drivers/usb/storage/unusual_usbat.h;driver
torvalds/linux;drivers/usb/storage/scsiglue.h;driver
torvalds/linux;drivers/usb/storage/usb.c;driver
torvalds/linux;drivers/usb/storage/cypress_atacb.c;driver
torvalds/linux;drivers/usb/storage/transport.c;driver
torvalds/linux;drivers/usb/storage/datafab.c;driver
torvalds/linux;drivers/usb/storage/sddr55.c;driver
torvalds/linux;drivers/usb/storage/debug.h;driver
torvalds/linux;drivers/usb/storage/sierra_ms.h;driver
torvalds/linux;drivers/usb/storage/alauda.c;driver
torvalds/linux;drivers/usb/storage/freecom.c;driver
torvalds/linux;drivers/usb/storage/unusual_datafab.h;driver
torvalds/linux;drivers/usb/storage/protocol.c;driver
torvalds/linux;drivers/usb/storage/uas.c;driver
torvalds/linux;drivers/usb/storage/onetouch.c;driver
torvalds/linux;drivers/usb/storage/ene_ub6250.c;driver
torvalds/linux;drivers/usb/storage/debug.c;driver
torvalds/linux;drivers/usb/storage/unusual_freecom.h;driver
torvalds/linux;drivers/usb/storage/unusual_alauda.h;driver
torvalds/linux;drivers/usb/storage/unusual_jumpshot.h;driver
torvalds/linux;drivers/usb/storage/unusual_devs.h;driver
torvalds/linux;drivers/usb/storage/initializers.h;driver
torvalds/linux;drivers/usb/storage/unusual_karma.h;driver
torvalds/linux;drivers/usb/storage/unusual_uas.h;driver
torvalds/linux;drivers/usb/storage/unusual_sddr55.h;driver
torvalds/linux;drivers/usb/storage/unusual_sddr09.h;driver
torvalds/linux;drivers/usb/storage/unusual_realtek.h;driver
torvalds/linux;drivers/usb/storage/unusual_cypress.h;driver
torvalds/linux;drivers/usb/storage/unusual_isd200.h;driver
torvalds/linux;drivers/usb/storage/sddr09.c;driver
torvalds/linux;drivers/usb/storage/karma.c;driver
torvalds/linux;drivers/usb/storage/option_ms.h;driver
torvalds/linux;drivers/usb/storage/scsiglue.c;driver
torvalds/linux;drivers/usb/storage/initializers.c;driver
torvalds/linux;drivers/usb/storage/jumpshot.c;driver
torvalds/linux;drivers/usb/storage/unusual_onetouch.h;driver
torvalds/linux;drivers/usb/storage/realtek_cr.c;driver
torvalds/linux;drivers/usb/storage/transport.h;driver
torvalds/linux;drivers/usb/storage/option_ms.c;driver
torvalds/linux;drivers/usb/storage/usb.h;driver
torvalds/linux;drivers/usb/usb-skeleton.c;driver
torvalds/linux;drivers/usb/musb/davinci.h;driver
torvalds/linux;drivers/usb/musb/musb_debugfs.c;driver
torvalds/linux;drivers/usb/musb/musbhsdma.h;driver
torvalds/linux;drivers/usb/musb/musb_io.h;driver
torvalds/linux;drivers/usb/musb/ux500.c;driver
torvalds/linux;drivers/usb/musb/musb_gadget_ep0.c;driver
torvalds/linux;drivers/usb/musb/Kconfig;driver
torvalds/linux;drivers/usb/musb/tusb6010.h;driver
torvalds/linux;drivers/usb/musb/Makefile;driver
torvalds/linux;drivers/usb/musb/musb_cppi41.c;driver
torvalds/linux;drivers/usb/musb/musb_am335x.c;driver
torvalds/linux;drivers/usb/musb/cppi_dma.c;driver
torvalds/linux;drivers/usb/musb/musb_host.h;driver
torvalds/linux;drivers/usb/musb/cppi_dma.h;driver
torvalds/linux;drivers/usb/musb/musb_regs.h;driver
torvalds/linux;drivers/usb/musb/musb_gadget.h;driver
torvalds/linux;drivers/usb/musb/musb_dma.h;driver
torvalds/linux;drivers/usb/musb/tusb6010.c;driver
torvalds/linux;drivers/usb/musb/musbhsdma.c;driver
torvalds/linux;drivers/usb/musb/blackfin.h;driver
torvalds/linux;drivers/usb/musb/omap2430.c;driver
torvalds/linux;drivers/usb/musb/musb_dsps.c;driver
torvalds/linux;drivers/usb/musb/da8xx.c;driver
torvalds/linux;drivers/usb/musb/blackfin.c;driver
torvalds/linux;drivers/usb/musb/musb_virthub.c;driver
torvalds/linux;drivers/usb/musb/musb_core.c;driver
torvalds/linux;drivers/usb/musb/tusb6010_omap.c;driver
torvalds/linux;drivers/usb/musb/musb_core.h;driver
torvalds/linux;drivers/usb/musb/musb_gadget.c;driver
torvalds/linux;drivers/usb/musb/musb_host.c;driver
torvalds/linux;drivers/usb/musb/jz4740.c;driver
torvalds/linux;drivers/usb/musb/am35x.c;driver
torvalds/linux;drivers/usb/musb/omap2430.h;driver
torvalds/linux;drivers/usb/musb/davinci.c;driver
torvalds/linux;drivers/usb/musb/ux500_dma.c;driver
torvalds/linux;drivers/usb/musb/musb_debug.h;driver
torvalds/linux;drivers/usb/core/endpoint.c;driver
torvalds/linux;drivers/usb/core/sysfs.c;driver
torvalds/linux;drivers/usb/core/urb.c;driver
torvalds/linux;drivers/usb/core/hub.c;driver
torvalds/linux;drivers/usb/core/buffer.c;driver
torvalds/linux;drivers/usb/core/hcd.c;driver
torvalds/linux;drivers/usb/core/config.c;driver
torvalds/linux;drivers/usb/core/hcd-pci.c;driver
torvalds/linux;drivers/usb/core/hub.h;driver
torvalds/linux;drivers/usb/core/Kconfig;driver
torvalds/linux;drivers/usb/core/Makefile;driver
torvalds/linux;drivers/usb/core/generic.c;driver
torvalds/linux;drivers/usb/core/port.c;driver
torvalds/linux;drivers/usb/core/usb.c;driver
torvalds/linux;drivers/usb/core/devices.c;driver
torvalds/linux;drivers/usb/core/file.c;driver
torvalds/linux;drivers/usb/core/otg_whitelist.h;driver
torvalds/linux;drivers/usb/core/devio.c;driver
torvalds/linux;drivers/usb/core/message.c;driver
torvalds/linux;drivers/usb/core/notify.c;driver
torvalds/linux;drivers/usb/core/quirks.c;driver
torvalds/linux;drivers/usb/core/driver.c;driver
torvalds/linux;drivers/usb/core/usb-acpi.c;driver
torvalds/linux;drivers/usb/core/usb.h;driver
torvalds/linux;drivers/usb/gadget/epautoconf.c;driver
torvalds/linux;drivers/usb/gadget/config.c;driver
torvalds/linux;drivers/usb/gadget/usbstring.c;driver
torvalds/linux;drivers/usb/gadget/composite.c;driver
torvalds/linux;drivers/usb/gadget/Kconfig;driver
torvalds/linux;drivers/usb/gadget/Makefile;driver
torvalds/linux;drivers/usb/gadget/u_f.h;driver
torvalds/linux;drivers/usb/gadget/legacy/inode.c;driver
torvalds/linux;drivers/usb/gadget/legacy/nokia.c;driver
torvalds/linux;drivers/usb/gadget/legacy/multi.c;driver
torvalds/linux;drivers/usb/gadget/legacy/g_ffs.c;driver
torvalds/linux;drivers/usb/gadget/legacy/Kconfig;driver
torvalds/linux;drivers/usb/gadget/legacy/printer.c;driver
torvalds/linux;drivers/usb/gadget/legacy/Makefile;driver
torvalds/linux;drivers/usb/gadget/legacy/ncm.c;driver
torvalds/linux;drivers/usb/gadget/legacy/ether.c;driver
torvalds/linux;drivers/usb/gadget/legacy/zero.c;driver
torvalds/linux;drivers/usb/gadget/legacy/serial.c;driver
torvalds/linux;drivers/usb/gadget/legacy/hid.c;driver
torvalds/linux;drivers/usb/gadget/legacy/mass_storage.c;driver
torvalds/linux;drivers/usb/gadget/legacy/cdc2.c;driver
torvalds/linux;drivers/usb/gadget/legacy/audio.c;driver
torvalds/linux;drivers/usb/gadget/legacy/dbgp.c;driver
torvalds/linux;drivers/usb/gadget/legacy/gmidi.c;driver
torvalds/linux;drivers/usb/gadget/legacy/tcm_usb_gadget.c;driver
torvalds/linux;drivers/usb/gadget/legacy/tcm_usb_gadget.h;driver
torvalds/linux;drivers/usb/gadget/legacy/webcam.c;driver
torvalds/linux;drivers/usb/gadget/legacy/acm_ms.c;driver
torvalds/linux;drivers/usb/gadget/configfs.c;driver
torvalds/linux;drivers/usb/gadget/u_f.c;driver
torvalds/linux;drivers/usb/gadget/u_os_desc.h;driver
torvalds/linux;drivers/usb/gadget/functions.c;driver
torvalds/linux;drivers/usb/gadget/configfs.h;driver
torvalds/linux;drivers/usb/gadget/function/f_serial.c;driver
torvalds/linux;drivers/usb/gadget/function/u_ether.h;driver
torvalds/linux;drivers/usb/gadget/function/u_ncm.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_v4l2.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_configfs.c;driver
torvalds/linux;drivers/usb/gadget/function/u_gether.h;driver
torvalds/linux;drivers/usb/gadget/function/f_phonet.c;driver
torvalds/linux;drivers/usb/gadget/function/f_uvc.c;driver
torvalds/linux;drivers/usb/gadget/function/u_fs.h;driver
torvalds/linux;drivers/usb/gadget/function/rndis.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_video.c;driver
torvalds/linux;drivers/usb/gadget/function/uvc_v4l2.c;driver
torvalds/linux;drivers/usb/gadget/function/u_phonet.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_configfs.h;driver
torvalds/linux;drivers/usb/gadget/function/u_hid.h;driver
torvalds/linux;drivers/usb/gadget/function/f_midi.c;driver
torvalds/linux;drivers/usb/gadget/function/Makefile;driver
torvalds/linux;drivers/usb/gadget/function/f_hid.c;driver
torvalds/linux;drivers/usb/gadget/function/f_sourcesink.c;driver
torvalds/linux;drivers/usb/gadget/function/f_fs.c;driver
torvalds/linux;drivers/usb/gadget/function/f_subset.c;driver
torvalds/linux;drivers/usb/gadget/function/f_uac1.c;driver
torvalds/linux;drivers/usb/gadget/function/g_zero.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_queue.h;driver
torvalds/linux;drivers/usb/gadget/function/u_ether_configfs.h;driver
torvalds/linux;drivers/usb/gadget/function/u_serial.h;driver
torvalds/linux;drivers/usb/gadget/function/f_ncm.c;driver
torvalds/linux;drivers/usb/gadget/function/u_serial.c;driver
torvalds/linux;drivers/usb/gadget/function/storage_common.c;driver
torvalds/linux;drivers/usb/gadget/function/f_mass_storage.h;driver
torvalds/linux;drivers/usb/gadget/function/u_rndis.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc_video.h;driver
torvalds/linux;drivers/usb/gadget/function/u_uac1.c;driver
torvalds/linux;drivers/usb/gadget/function/u_uvc.h;driver
torvalds/linux;drivers/usb/gadget/function/u_ecm.h;driver
torvalds/linux;drivers/usb/gadget/function/f_loopback.c;driver
torvalds/linux;drivers/usb/gadget/function/u_uac2.h;driver
torvalds/linux;drivers/usb/gadget/function/f_uvc.h;driver
torvalds/linux;drivers/usb/gadget/function/f_ecm.c;driver
torvalds/linux;drivers/usb/gadget/function/u_midi.h;driver
torvalds/linux;drivers/usb/gadget/function/uvc.h;driver
torvalds/linux;drivers/usb/gadget/function/f_acm.c;driver
torvalds/linux;drivers/usb/gadget/function/uvc_queue.c;driver
torvalds/linux;drivers/usb/gadget/function/u_ether.c;driver
torvalds/linux;drivers/usb/gadget/function/ndis.h;driver
torvalds/linux;drivers/usb/gadget/function/f_rndis.c;driver
torvalds/linux;drivers/usb/gadget/function/f_obex.c;driver
torvalds/linux;drivers/usb/gadget/function/f_eem.c;driver
torvalds/linux;drivers/usb/gadget/function/storage_common.h;driver
torvalds/linux;drivers/usb/gadget/function/u_eem.h;driver
torvalds/linux;drivers/usb/gadget/function/f_uac2.c;driver
torvalds/linux;drivers/usb/gadget/function/rndis.c;driver
torvalds/linux;drivers/usb/gadget/function/u_uac1.h;driver
torvalds/linux;drivers/usb/gadget/function/f_mass_storage.c;driver
torvalds/linux;drivers/usb/gadget/udc/fusb300_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/udc-xilinx.c;driver
torvalds/linux;drivers/usb/gadget/udc/omap_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/dummy_hcd.c;driver
torvalds/linux;drivers/usb/gadget/udc/r8a66597-udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/fsl_mxc_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/Kconfig;driver
torvalds/linux;drivers/usb/gadget/udc/goku_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/Makefile;driver
torvalds/linux;drivers/usb/gadget/udc/mv_u3d.h;driver
torvalds/linux;drivers/usb/gadget/udc/fotg210.h;driver
torvalds/linux;drivers/usb/gadget/udc/amd5536udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/bcm63xx_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/gadget_chips.h;driver
torvalds/linux;drivers/usb/gadget/udc/pxa27x_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/fotg210-udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/net2280.c;driver
torvalds/linux;drivers/usb/gadget/udc/m66592-udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/omap_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/at91_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/atmel_usba_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/r8a66597-udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/gr_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/lpc32xx_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/net2272.c;driver
torvalds/linux;drivers/usb/gadget/udc/s3c2410_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/fusb300_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/atmel_usba_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/goku_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/fsl_udc_core.c;driver
torvalds/linux;drivers/usb/gadget/udc/fsl_usb2_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/m66592-udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/net2280.h;driver
torvalds/linux;drivers/usb/gadget/udc/mv_u3d_core.c;driver
torvalds/linux;drivers/usb/gadget/udc/s3c2410_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/Kconfig;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_ep.h;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/Makefile;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_ep.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_dbg.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_dbg.h;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_core.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_pci.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc.h;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_cmd.c;driver
torvalds/linux;drivers/usb/gadget/udc/bdc/bdc_cmd.h;driver
torvalds/linux;drivers/usb/gadget/udc/pxa25x_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/at91_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/s3c-hsudc.c;driver
torvalds/linux;drivers/usb/gadget/udc/pxa25x_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/fsl_qe_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/udc-core.c;driver
torvalds/linux;drivers/usb/gadget/udc/mv_udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/mv_udc_core.c;driver
torvalds/linux;drivers/usb/gadget/udc/pch_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/amd5536udc.h;driver
torvalds/linux;drivers/usb/gadget/udc/fsl_qe_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/pxa27x_udc.c;driver
torvalds/linux;drivers/usb/gadget/udc/net2272.h;driver
torvalds/linux;drivers/usb/gadget/udc/gr_udc.c;driver
torvalds/linux;drivers/usb/c67x00/c67x00.h;driver
torvalds/linux;drivers/usb/c67x00/c67x00-hcd.c;driver
torvalds/linux;drivers/usb/c67x00/c67x00-sched.c;driver
torvalds/linux;drivers/usb/c67x00/Makefile;driver
torvalds/linux;drivers/usb/c67x00/c67x00-hcd.h;driver
